scenarioId,flow,itemId,voiceId,exposureType,equipmentState,sequenceOrder,cueKeys,scripts,assetCount,estimatedSpeechMs,interAssetGapAssumptionMs,estimatedTotalMs,countdownStartsAtMs,audibleGoAtMs,budgetClass,targetMs,hardMaxMs,passesTarget,passesHardMax,notes
training-sts-slow-eccentric-first-use-cold-equipment-gap250,training,sts-slow-eccentric,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2;safe-chair-first-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.;Use a sturdy chair that will not slide or tip.",4,14280,250,15030,17030,20030,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-slow-eccentric-first-use-cold-equipment-gap0,training,sts-slow-eccentric,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2;safe-chair-first-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.;Use a sturdy chair that will not slide or tip.",4,13930,0,13930,15930,18930,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-slow-eccentric-first-use-cold-equipment-gap100,training,sts-slow-eccentric,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2;safe-chair-first-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.;Use a sturdy chair that will not slide or tip.",4,13930,100,14230,16230,19230,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-slow-eccentric-first-use-cold-equipment-gap250,training,sts-slow-eccentric,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2;safe-chair-first-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.;Use a sturdy chair that will not slide or tip.",4,13930,250,14680,16680,19680,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-slow-eccentric-first-use-warm-equipment-gap0,training,sts-slow-eccentric,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",3,10260,0,10260,12260,15260,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-slow-eccentric-first-use-warm-equipment-gap100,training,sts-slow-eccentric,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",3,10260,100,10460,12460,15460,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-slow-eccentric-first-use-warm-equipment-gap250,training,sts-slow-eccentric,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",3,10260,250,10760,12760,15760,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-slow-eccentric-first-use-warm-equipment-gap0,training,sts-slow-eccentric,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",3,10010,0,10010,12010,15010,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-slow-eccentric-first-use-warm-equipment-gap100,training,sts-slow-eccentric,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",3,10010,100,10210,12210,15210,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-slow-eccentric-first-use-warm-equipment-gap250,training,sts-slow-eccentric,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"You're in position. Stay there.;Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",3,10010,250,10510,12510,15510,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-slow-eccentric-later-set-gap0,training,sts-slow-eccentric,clara,later_set,family_warning_already_heard,1;2,ex-sts-slow-eccentric-next-v2;target-sts-slow-eccentric-v2,Slow-lower sit-to-stand.;Aim for eight reps.,2,4080,0,4080,6080,9080,later_set_reminder,4000,6000,false,true,Later-set sequence does not repeat equipment safety.
training-sts-slow-eccentric-later-set-gap100,training,sts-slow-eccentric,clara,later_set,family_warning_already_heard,1;2,ex-sts-slow-eccentric-next-v2;target-sts-slow-eccentric-v2,Slow-lower sit-to-stand.;Aim for eight reps.,2,4080,100,4180,6180,9180,later_set_reminder,4000,6000,false,true,Later-set sequence does not repeat equipment safety.
training-sts-slow-eccentric-later-set-gap250,training,sts-slow-eccentric,clara,later_set,family_warning_already_heard,1;2,ex-sts-slow-eccentric-next-v2;target-sts-slow-eccentric-v2,Slow-lower sit-to-stand.;Aim for eight reps.,2,4080,250,4330,6330,9330,later_set_reminder,4000,6000,false,true,Later-set sequence does not repeat equipment safety.
training-sts-slow-eccentric-later-set-gap0,training,sts-slow-eccentric,marcus,later_set,family_warning_already_heard,1;2,ex-sts-slow-eccentric-next-v2;target-sts-slow-eccentric-v2,Slow-lower sit-to-stand.;Aim for eight reps.,2,3990,0,3990,5990,8990,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-sts-slow-eccentric-later-set-gap100,training,sts-slow-eccentric,marcus,later_set,family_warning_already_heard,1;2,ex-sts-slow-eccentric-next-v2;target-sts-slow-eccentric-v2,Slow-lower sit-to-stand.;Aim for eight reps.,2,3990,100,4090,6090,9090,later_set_reminder,4000,6000,false,true,Later-set sequence does not repeat equipment safety.
training-sts-slow-eccentric-later-set-gap250,training,sts-slow-eccentric,marcus,later_set,family_warning_already_heard,1;2,ex-sts-slow-eccentric-next-v2;target-sts-slow-eccentric-v2,Slow-lower sit-to-stand.;Aim for eight reps.,2,3990,250,4240,6240,9240,later_set_reminder,4000,6000,false,true,Later-set sequence does not repeat equipment safety.
training-sts-slow-eccentric-repeat-instructions-gap0,training,sts-slow-eccentric,clara,repeat_instructions,state_current,1;2,ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",2,8040,0,8040,10040,13040,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-slow-eccentric-repeat-instructions-gap100,training,sts-slow-eccentric,clara,repeat_instructions,state_current,1;2,ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",2,8040,100,8140,10140,13140,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-slow-eccentric-repeat-instructions-gap250,training,sts-slow-eccentric,clara,repeat_instructions,state_current,1;2,ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",2,8040,250,8290,10290,13290,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-slow-eccentric-repeat-instructions-gap0,training,sts-slow-eccentric,marcus,repeat_instructions,state_current,1;2,ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",2,7840,0,7840,9840,12840,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-slow-eccentric-repeat-instructions-gap100,training,sts-slow-eccentric,marcus,repeat_instructions,state_current,1;2,ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",2,7840,100,7940,9940,12940,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-slow-eccentric-repeat-instructions-gap250,training,sts-slow-eccentric,marcus,repeat_instructions,state_current,1;2,ex-sts-slow-eccentric-first-v2;target-sts-slow-eccentric-v2,"Slow-lower sit-to-stand. Stand fully, then lower slowly and steadily before the next rep.;Aim for eight reps.",2,7840,250,8090,10090,13090,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-standard-first-use-cold-equipment-gap0,training,sts-standard,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2;safe-chair-first-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.;Use a sturdy chair that will not slide or tip.",4,15360,0,15360,17360,20360,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-standard-first-use-cold-equipment-gap100,training,sts-standard,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2;safe-chair-first-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.;Use a sturdy chair that will not slide or tip.",4,15360,100,15660,17660,20660,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-standard-first-use-cold-equipment-gap250,training,sts-standard,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2;safe-chair-first-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.;Use a sturdy chair that will not slide or tip.",4,15360,250,16110,18110,21110,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-sts-standard-first-use-cold-equipment-gap0,training,sts-standard,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2;safe-chair-first-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.;Use a sturdy chair that will not slide or tip.",4,14980,0,14980,16980,19980,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-standard-first-use-cold-equipment-gap100,training,sts-standard,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2;safe-chair-first-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.;Use a sturdy chair that will not slide or tip.",4,14980,100,15280,17280,20280,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-standard-first-use-cold-equipment-gap250,training,sts-standard,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2;safe-chair-first-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.;Use a sturdy chair that will not slide or tip.",4,14980,250,15730,17730,20730,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-sts-standard-first-use-warm-equipment-gap0,training,sts-standard,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",3,11340,0,11340,13340,16340,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-standard-first-use-warm-equipment-gap100,training,sts-standard,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",3,11340,100,11540,13540,16540,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-standard-first-use-warm-equipment-gap250,training,sts-standard,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",3,11340,250,11840,13840,16840,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-standard-first-use-warm-equipment-gap0,training,sts-standard,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",3,11060,0,11060,13060,16060,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-standard-first-use-warm-equipment-gap100,training,sts-standard,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",3,11060,100,11260,13260,16260,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-standard-first-use-warm-equipment-gap250,training,sts-standard,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-sts-standard-first-v2;target-sts-standard-v2,"You're in position. Stay there.;Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",3,11060,250,11560,13560,16560,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-sts-standard-later-set-gap0,training,sts-standard,clara,later_set,family_warning_already_heard,1;2,ex-sts-standard-next-v2;target-sts-standard-v2,Sit-to-stand.;Aim for ten reps.,2,3360,0,3360,5360,8360,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-sts-standard-later-set-gap100,training,sts-standard,clara,later_set,family_warning_already_heard,1;2,ex-sts-standard-next-v2;target-sts-standard-v2,Sit-to-stand.;Aim for ten reps.,2,3360,100,3460,5460,8460,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-sts-standard-later-set-gap250,training,sts-standard,clara,later_set,family_warning_already_heard,1;2,ex-sts-standard-next-v2;target-sts-standard-v2,Sit-to-stand.;Aim for ten reps.,2,3360,250,3610,5610,8610,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-sts-standard-later-set-gap0,training,sts-standard,marcus,later_set,family_warning_already_heard,1;2,ex-sts-standard-next-v2;target-sts-standard-v2,Sit-to-stand.;Aim for ten reps.,2,3290,0,3290,5290,8290,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-sts-standard-later-set-gap100,training,sts-standard,marcus,later_set,family_warning_already_heard,1;2,ex-sts-standard-next-v2;target-sts-standard-v2,Sit-to-stand.;Aim for ten reps.,2,3290,100,3390,5390,8390,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-sts-standard-later-set-gap250,training,sts-standard,marcus,later_set,family_warning_already_heard,1;2,ex-sts-standard-next-v2;target-sts-standard-v2,Sit-to-stand.;Aim for ten reps.,2,3290,250,3540,5540,8540,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-sts-standard-repeat-instructions-gap0,training,sts-standard,clara,repeat_instructions,state_current,1;2,ex-sts-standard-first-v2;target-sts-standard-v2,"Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",2,9120,0,9120,11120,14120,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-standard-repeat-instructions-gap100,training,sts-standard,clara,repeat_instructions,state_current,1;2,ex-sts-standard-first-v2;target-sts-standard-v2,"Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",2,9120,100,9220,11220,14220,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-standard-repeat-instructions-gap250,training,sts-standard,clara,repeat_instructions,state_current,1;2,ex-sts-standard-first-v2;target-sts-standard-v2,"Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",2,9120,250,9370,11370,14370,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-standard-repeat-instructions-gap0,training,sts-standard,marcus,repeat_instructions,state_current,1;2,ex-sts-standard-first-v2;target-sts-standard-v2,"Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",2,8890,0,8890,10890,13890,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-standard-repeat-instructions-gap100,training,sts-standard,marcus,repeat_instructions,state_current,1;2,ex-sts-standard-first-v2;target-sts-standard-v2,"Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",2,8890,100,8990,10990,13990,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-sts-standard-repeat-instructions-gap250,training,sts-standard,marcus,repeat_instructions,state_current,1;2,ex-sts-standard-first-v2;target-sts-standard-v2,"Sit-to-stand. Sit tall in the middle of the chair, feet flat. Stand fully, then sit with control.;Aim for ten reps.",2,8890,250,9140,11140,14140,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-hip-flexor-stretch-first-use-cold-equipment-gap0,training,supported-hip-flexor-stretch,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2;safe-support-first-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.;Keep sturdy support within easy reach.",4,13200,0,13200,15200,18200,ordinary_first_use_pre_countdown,12000,16000,false,true,Blocked by FD-001. Complete pre-countdown sequence excludes countdown by budget definition.
training-supported-hip-flexor-stretch-first-use-cold-equipment-gap100,training,supported-hip-flexor-stretch,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2;safe-support-first-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.;Keep sturdy support within easy reach.",4,13200,100,13500,15500,18500,ordinary_first_use_pre_countdown,12000,16000,false,true,Blocked by FD-001. Complete pre-countdown sequence excludes countdown by budget definition.
training-supported-hip-flexor-stretch-first-use-cold-equipment-gap250,training,supported-hip-flexor-stretch,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2;safe-support-first-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.;Keep sturdy support within easy reach.",4,13200,250,13950,15950,18950,ordinary_first_use_pre_countdown,12000,16000,false,true,Blocked by FD-001. Complete pre-countdown sequence excludes countdown by budget definition.
training-supported-hip-flexor-stretch-first-use-cold-equipment-gap0,training,supported-hip-flexor-stretch,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2;safe-support-first-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.;Keep sturdy support within easy reach.",4,12880,0,12880,14880,17880,ordinary_first_use_pre_countdown,12000,16000,false,true,Blocked by FD-001. Complete pre-countdown sequence excludes countdown by budget definition.
training-supported-hip-flexor-stretch-first-use-cold-equipment-gap100,training,supported-hip-flexor-stretch,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2;safe-support-first-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.;Keep sturdy support within easy reach.",4,12880,100,13180,15180,18180,ordinary_first_use_pre_countdown,12000,16000,false,true,Blocked by FD-001. Complete pre-countdown sequence excludes countdown by budget definition.
training-supported-hip-flexor-stretch-first-use-cold-equipment-gap250,training,supported-hip-flexor-stretch,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2;safe-support-first-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.;Keep sturdy support within easy reach.",4,12880,250,13630,15630,18630,ordinary_first_use_pre_countdown,12000,16000,false,true,Blocked by FD-001. Complete pre-countdown sequence excludes countdown by budget definition.
training-supported-hip-flexor-stretch-first-use-warm-equipment-gap0,training,supported-hip-flexor-stretch,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",3,10620,0,10620,12620,15620,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-supported-hip-flexor-stretch-first-use-warm-equipment-gap100,training,supported-hip-flexor-stretch,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",3,10620,100,10820,12820,15820,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-supported-hip-flexor-stretch-first-use-warm-equipment-gap250,training,supported-hip-flexor-stretch,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",3,10620,250,11120,13120,16120,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-supported-hip-flexor-stretch-first-use-warm-equipment-gap0,training,supported-hip-flexor-stretch,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",3,10360,0,10360,12360,15360,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-supported-hip-flexor-stretch-first-use-warm-equipment-gap100,training,supported-hip-flexor-stretch,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",3,10360,100,10560,12560,15560,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-supported-hip-flexor-stretch-first-use-warm-equipment-gap250,training,supported-hip-flexor-stretch,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"You're in position. Stay there.;Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",3,10360,250,10860,12860,15860,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-supported-hip-flexor-stretch-later-set-gap0,training,supported-hip-flexor-stretch,clara,later_set,family_warning_already_heard,1;2,ex-supported-hip-flexor-stretch-next-v2;target-supported-hip-flexor-stretch-v2,Hip-flexor stretch.;Hold for thirty seconds.,2,3360,0,3360,5360,8360,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-hip-flexor-stretch-later-set-gap100,training,supported-hip-flexor-stretch,clara,later_set,family_warning_already_heard,1;2,ex-supported-hip-flexor-stretch-next-v2;target-supported-hip-flexor-stretch-v2,Hip-flexor stretch.;Hold for thirty seconds.,2,3360,100,3460,5460,8460,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-hip-flexor-stretch-later-set-gap250,training,supported-hip-flexor-stretch,clara,later_set,family_warning_already_heard,1;2,ex-supported-hip-flexor-stretch-next-v2;target-supported-hip-flexor-stretch-v2,Hip-flexor stretch.;Hold for thirty seconds.,2,3360,250,3610,5610,8610,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-hip-flexor-stretch-later-set-gap0,training,supported-hip-flexor-stretch,marcus,later_set,family_warning_already_heard,1;2,ex-supported-hip-flexor-stretch-next-v2;target-supported-hip-flexor-stretch-v2,Hip-flexor stretch.;Hold for thirty seconds.,2,3290,0,3290,5290,8290,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-hip-flexor-stretch-later-set-gap100,training,supported-hip-flexor-stretch,marcus,later_set,family_warning_already_heard,1;2,ex-supported-hip-flexor-stretch-next-v2;target-supported-hip-flexor-stretch-v2,Hip-flexor stretch.;Hold for thirty seconds.,2,3290,100,3390,5390,8390,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-hip-flexor-stretch-later-set-gap250,training,supported-hip-flexor-stretch,marcus,later_set,family_warning_already_heard,1;2,ex-supported-hip-flexor-stretch-next-v2;target-supported-hip-flexor-stretch-v2,Hip-flexor stretch.;Hold for thirty seconds.,2,3290,250,3540,5540,8540,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
