physicalCueKey,logicalCueKeys,voiceId,path,exists,sha256,durationMs,fileSizeBytes,sampleRateHz,channels,manifestRegistered,verifyAudioCovered,metadataStatus,fingerprintStatus,decodeStatus,classification,notes
mpv2_hinge_no_measurement,mpv2_hinge_no_measurement,marcus,assets/audio/voice/marcus/mpv2_hinge_no_measurement.mp3,true,5179db2255a1246462fad3570ac242a56d7dac370b2bde3de0a0a67183e9c547,3344,54378,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_shoulder_tracking_retry,mpv2_shoulder_tracking_retry,marcus,assets/audio/voice/marcus/mpv2_shoulder_tracking_retry.mp3,true,5c4d877e4da6ecead85a29d53104eb54704d0b09a7e53878256976b61a924177,5433,87815,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,physical_ready_exact_pair,Measured from current task-start physical corpus.
next-exercise-v21,next-exercise-v21,marcus,assets/audio/voice/marcus/next-exercise-v21.mp3,true,f93f2480a7ade97ab4c526f17dd177e5221f46192db8b961f332660e520fb1c0,1254,20942,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
next-exercise,,marcus,assets/audio/voice/marcus/next-exercise.mp3,true,2c018e19b3261f7b2f17feb3972a14021565a7b96663d5a4683932c39caa449b,2136,35152,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
next-up,,marcus,assets/audio/voice/marcus/next-up.mp3,true,75d8e76785a86eb667daba1eeddf2bb888b7c79e189f3b0936f6c37b33a5c88a,1625,27211,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
no-reps,,marcus,assets/audio/voice/marcus/no-reps.mp3,true,5b8164cf6159992ff9b85caf5385e9a87928b86074740cd5d13fae16c3ae95aa,3762,61066,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-0,,marcus,assets/audio/voice/marcus/num-0.mp3,true,1ace491c981616dfacc709ac7c055dfecc3994058cca03e12c7d45002636c77f,836,14254,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-1,,marcus,assets/audio/voice/marcus/num-1.mp3,true,4a17c23aef329d7e39c5112bef7ba0034a40fa6f17505d8d3cfb0b0678aef0e3,557,10075,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-10,,marcus,assets/audio/voice/marcus/num-10.mp3,true,e57c52eabc62ac8f68b9f2f795b63357e51633b88f32a497550643dc1e7ab994,743,13000,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-11,,marcus,assets/audio/voice/marcus/num-11.mp3,true,0e755774121fa2c819d8702e493de237520fdd644f2a070dc9a67548927965a7,789,13836,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-12,,marcus,assets/audio/voice/marcus/num-12.mp3,true,4a32fb7301b67d1f8bc183d5a0e2e6d9dd7b61b55a6d2860fb097f4143f021dc,929,15926,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-13,,marcus,assets/audio/voice/marcus/num-13.mp3,true,1ea711c5b096b4e56b88da68756b9e9b466c65e5359c913ade882ba06d8d8669,1022,17598,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-14,,marcus,assets/audio/voice/marcus/num-14.mp3,true,926e3db09b0d11b40800257591a6d7b34b01b6aaa3a51bb3decee6f102f4d623,929,15926,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-15,,marcus,assets/audio/voice/marcus/num-15.mp3,true,0e3aaaaa502ba24e5dfe4892cee89d0a1b145682aa3e45ad7e5092ef4425ba89,836,14254,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-16,,marcus,assets/audio/voice/marcus/num-16.mp3,true,178af191ba00d3aa01e131d048848905300f30b2a8686865cb9996d8cbbf73c1,882,15090,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-17,,marcus,assets/audio/voice/marcus/num-17.mp3,true,488154e3b3029769b6d717a37186c23567436240ab0d207db2f95865d160b93d,836,14254,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-18,,marcus,assets/audio/voice/marcus/num-18.mp3,true,fc10eb03f6e5d341c78be10374713023e736046aa29f71ce73d4820d93b435f9,975,16762,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-19,,marcus,assets/audio/voice/marcus/num-19.mp3,true,38372f0347d022f4c925f403acbcb1564996bbb0636ba9d82d6b5a6f3bf778cc,882,15090,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-2,,marcus,assets/audio/voice/marcus/num-2.mp3,true,8fdd3ab387b3d33cfe2ff29d0d70462de8459491959486adbecfa816856c0fa6,697,12164,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-20,,marcus,assets/audio/voice/marcus/num-20.mp3,true,519bf5279b81a18a8a83469e73b98f6123b30f09906b7c57109a154ef47f4475,789,13836,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-21,,marcus,assets/audio/voice/marcus/num-21.mp3,true,6e75c073be6aeceaaca9cdbffca5ccd7e569fdf838d4fb2e673de83d780b0761,1022,17598,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-22,,marcus,assets/audio/voice/marcus/num-22.mp3,true,91de4f253a2dd9f2d48183d73c9f043b69759612a5cd24b4ae439349d66a82d9,1068,18016,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-23,,marcus,assets/audio/voice/marcus/num-23.mp3,true,ea76a521116068340f00ff40e47952643050c5f5bfe064a76dbc54e40877e4fa,975,16762,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-24,,marcus,assets/audio/voice/marcus/num-24.mp3,true,32b5e7ac533e38c25f96b80dbc74a30b63ef2a33fe6bee0d88497b0953151bde,1161,19688,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-25,,marcus,assets/audio/voice/marcus/num-25.mp3,true,39e3f09ec022526d070a8c47af833a4035ccf899b654f993da16bf5aafd0c266,882,15090,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-26,,marcus,assets/audio/voice/marcus/num-26.mp3,true,6e0bc2821ad3a6ec92eac269966bbc3e99282b1f41ad2e2009af0db1d3ab52a2,1022,17598,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-27,,marcus,assets/audio/voice/marcus/num-27.mp3,true,87d87b20907cda0d6591438de99c34dd71eac910ad4105599eb255d9f4165275,1068,18016,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-28,,marcus,assets/audio/voice/marcus/num-28.mp3,true,c1ecf0fc23c5e63f1a8f1ad6930a95c043bca270fb045d9fe40ed3a69a90b78e,975,16762,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-29,,marcus,assets/audio/voice/marcus/num-29.mp3,true,53458de222310bd5d204c1e5b0c36d6e24ab19d7ce46cbf3af241f3d011d7e77,1068,18016,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-3,,marcus,assets/audio/voice/marcus/num-3.mp3,true,322d3a89ffaceaddb000bf45f4b0f2b1bba632f96dc9fedf27c3bec432d641fc,743,13000,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-30,,marcus,assets/audio/voice/marcus/num-30.mp3,true,9f6b524037a43c35bbd8279a76a1c636dc952f2fa3b0fc47ea73bd128db58253,836,14254,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-31,,marcus,assets/audio/voice/marcus/num-31.mp3,true,355c79d95f7562232daa45189092d12986258e000c1d67603b4ed15a82b44b27,929,15926,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-32,,marcus,assets/audio/voice/marcus/num-32.mp3,true,1d5125f8f693bb3cd23c30f4ecfd85cf071f74693049f33bc21038643f4e4936,975,16762,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-33,,marcus,assets/audio/voice/marcus/num-33.mp3,true,e492667bc4c5f843df4c8113635208260fbdef228f6817612f42ef3168ff112c,1022,17598,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-34,,marcus,assets/audio/voice/marcus/num-34.mp3,true,8a398c691e02c502720990d5048abd2cf8707a029ae6a4a68632faaa057c0a45,789,13836,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-35,,marcus,assets/audio/voice/marcus/num-35.mp3,true,9ccffd613e9a53f609c9590da7d39326d7d2a8f68f1aa8f87ee49fdcc743e20b,1115,18852,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-36,,marcus,assets/audio/voice/marcus/num-36.mp3,true,a51d3438a0e4ded741ce90bbcfb6516e5348165d36ff44103754f4f0d3a6ebd2,1022,17598,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-37,,marcus,assets/audio/voice/marcus/num-37.mp3,true,ade55b973de0abbcd753416c05f992db5fd2ef3bd23537c03bda29f39a502a39,1022,17598,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-38,,marcus,assets/audio/voice/marcus/num-38.mp3,true,880528b3ea013c1fb42bd6332a4be3991b0c083b6a3f0b124372dcc02e1bcc82,975,16762,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-39,,marcus,assets/audio/voice/marcus/num-39.mp3,true,f08da52ec0b20c4ca620631ab81152d303a84929db9df260f6976e84799e96bb,975,16762,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-4,,marcus,assets/audio/voice/marcus/num-4.mp3,true,ba48db646725966dec531f6ec91b985c198eca0353c51e79c6f2139266002fb5,697,12164,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-40,,marcus,assets/audio/voice/marcus/num-40.mp3,true,0cd74f61ab4574a73f0172aa5bf6c83e833753a110725c8e2b616383aadffc36,743,13000,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-5,,marcus,assets/audio/voice/marcus/num-5.mp3,true,4fc9dfe29c50ede821d0d178bdb37f4d9abd837250242beaa8011f053e33635b,789,13836,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-6,,marcus,assets/audio/voice/marcus/num-6.mp3,true,f75640590248a066dfe9dfac300729eed50519ad883c4c0afb5e87aac40bc5c5,789,13836,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-7,,marcus,assets/audio/voice/marcus/num-7.mp3,true,b0bd0378a537c21265e9825ca107feb651a5869706237b8b03f4a5bd99bd53bd,743,13000,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-8,,marcus,assets/audio/voice/marcus/num-8.mp3,true,a32cd97a636b5b39b778359fafbd2c18e35e61742ba696439f97f78972122535,650,11328,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-9,,marcus,assets/audio/voice/marcus/num-9.mp3,true,9b5dad2cd841c03fb84e000f6a28312ca6335128879d39a50c75654f561a2799,743,13000,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
open-your-eyes,open-your-eyes,marcus,assets/audio/voice/marcus/open-your-eyes.mp3,true,3bd3152c7be047551a998d3cb627db417b831108dbca554bc9cf03e84e86bb8a,1254,20942,44100,1,true,false,not_required_legacy,not_required_legacy,ok,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
paused-v21,paused-v21,marcus,assets/audio/voice/marcus/paused-v21.mp3,true,f0661ca4a4c79efa9c16b4f4fa077eb04c60ffa0c14ce3f1471c3c407ee77675,650,11328,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
relax-arm,,marcus,assets/audio/voice/marcus/relax-arm.mp3,true,80a7864114973dc4982079a7ddee79423217a83de2e500086f1678fd0bbbbb59,2136,35152,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
rest-now-v21,rest-now-v21,marcus,assets/audio/voice/marcus/rest-now-v21.mp3,true,888289f3354333c4b68d06810197eef3752c85880288f8e68d6c0db0990e1477,929,15926,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
rest-now,,marcus,assets/audio/voice/marcus/rest-now.mp3,true,f307e57bb047ed20d0ebd1af6136168d890e987deafa98e0a4e8675e2faa3ec2,1440,24285,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
resuming-v21,resuming-v21,marcus,assets/audio/voice/marcus/resuming-v21.mp3,true,a41b244df5087e4cb271b7f2a1738476c0f2da601a59c192cdba451fe9d333a9,882,15090,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
retry-v21,retry-v21,marcus,assets/audio/voice/marcus/retry-v21.mp3,true,8b7cc0f876a9af004a780231599d3d12f2eaa0616c4bfbaba192024e651ce92c,1254,20942,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,physical_ready_exact_pair,Measured from current task-start physical corpus.
safe-session-start-v21,safe-session-start-v21,marcus,assets/audio/voice/marcus/safe-session-start-v21.mp3,true,958dd0e925da1036cd5fb78971da6789971e84f64ea6ea67154d7eb4ccad1e14,4969,80710,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
session-complete-v21,session-complete-v21,marcus,assets/audio/voice/marcus/session-complete-v21.mp3,true,e6cd4d6c6a30192f121ee26fae950f8f2c0220e04ed0336eea6c0c9d48a1204c,1207,20524,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
session-complete,,marcus,assets/audio/voice/marcus/session-complete.mp3,true,29061227eaee6b7a43c01178590f6c1d0be0211b6b88338b51b1f52890fc3f06,4505,73186,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
set-complete-v21,set-complete-v21,marcus,assets/audio/voice/marcus/set-complete-v21.mp3,true,9ba12ed068b3843c04cc067a2b6b111e3d37013ebe758155bb0fb6dafaa87cd3,1115,18852,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
set-done,,marcus,assets/audio/voice/marcus/set-done.mp3,true,9cf0525cd2f0447357ddb0a75f85db634ce7c009b3c4483b6b43db7768307f0f,929,15926,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
setup-back-v21,setup-back-v21,marcus,assets/audio/voice/marcus/setup-back-v21.mp3,true,ad7890450ee58f68d2ed194496874b5ad5f51b80cd2b892814cc8ccf5b37be57,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-center-v21,setup-center-v21,marcus,assets/audio/voice/marcus/setup-center-v21.mp3,true,6eabd0766426b050aca0925f42b3b56abec8ace631847ad130a4dd78c6f84910,1672,27629,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-clearer-view-v21,setup-clearer-view-v21,marcus,assets/audio/voice/marcus/setup-clearer-view-v21.mp3,true,40dd105c7b595d7dcd5d558d13a8d7ec037fc97788feb72e86ff1f925598a796,3297,53960,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-closer-v21,setup-closer-v21,marcus,assets/audio/voice/marcus/setup-closer-v21.mp3,true,9137c1b2369563180e0992692ff592ba4a0ba998e604dbcb80cfc0df9d1bc456,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-enter-view-v21,setup-enter-view-v21,marcus,assets/audio/voice/marcus/setup-enter-view-v21.mp3,true,03674f58e3bcda092cf2d086e8d06587e97560512419bec19816b4654c798571,2415,39750,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-hold-still-v21,setup-hold-still-v21,marcus,assets/audio/voice/marcus/setup-hold-still-v21.mp3,true,d2ae7b84ff57f1e369627eadba7f34788afa436efa69a15b1caafaa361d738e6,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-light-v21,setup-light-v21,marcus,assets/audio/voice/marcus/setup-light-v21.mp3,true,3474e2c67471a15bfbe4e7cd3f3fadf2eca3defa4987571cb9c4959688825ccd,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
shoulder-intro,,marcus,assets/audio/voice/marcus/shoulder-intro.mp3,true,fae40a410680cce831c9aed69672d19fc238087ee7944567248409be94a2664e,6920,111639,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
shoulder-setup,,marcus,assets/audio/voice/marcus/shoulder-setup.mp3,true,61ad9dc8d334ea3ba510f9b026086561a6a14383ca3eca60a39fa22219744edb,6455,104533,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
side-calf-left-back-v21,side-calf-left-back-v21,marcus,assets/audio/voice/marcus/side-calf-left-back-v21.mp3,true,0b916736cca2ea230216a2415cd7adc11b5a877b07adbad4e9bdaa22071ae43b,2229,36824,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-calf-right-back-v21,side-calf-right-back-v21,marcus,assets/audio/voice/marcus/side-calf-right-back-v21.mp3,true,068c9678414318a0178f6a04fc8ee54f58d22f067de00879421f7d6738e2cd1b,2368,38914,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-hamstring-left-extended-v21,side-hamstring-left-extended-v21,marcus,assets/audio/voice/marcus/side-hamstring-left-extended-v21.mp3,true,6ffb63609811bf9e50c4c0c39ba000e03d49d9b86e9f86cef70b7efbc6cc4924,2461,40586,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-hamstring-right-extended-v21,side-hamstring-right-extended-v21,marcus,assets/audio/voice/marcus/side-hamstring-right-extended-v21.mp3,true,0b212d5e5edd4159149185173f8de5824fa7f152f9dd0859cc33d6a68d02c920,2276,37660,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-hip-flexor-left-back-v21,side-hip-flexor-left-back-v21,marcus,assets/audio/voice/marcus/side-hip-flexor-left-back-v21.mp3,true,cbb2fac677ee24d4eac02cbf9b59b5445bf551924dceab84f22eb21387155dc5,3251,53124,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-hip-flexor-right-back-v21,side-hip-flexor-right-back-v21,marcus,assets/audio/voice/marcus/side-hip-flexor-right-back-v21.mp3,true,6529383facf3e683c6dc340dd2afac963898c2267d13aff2d240aa799168311b,3204,52288,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-single-leg-left-v21,side-single-leg-left-v21,marcus,assets/audio/voice/marcus/side-single-leg-left-v21.mp3,true,67f24920ccfe97d87ce8e63df5a09ed7104ed6aac26f94c0fcbf9fe819feb31e,3111,51035,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-single-leg-right-v21,side-single-leg-right-v21,marcus,assets/audio/voice/marcus/side-single-leg-right-v21.mp3,true,468bd83ab30b830a9f8a254ea0e7c5eb903f74f2caf3612a48346ae2d5fd381e,3019,49363,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-split-squat-left-forward-v21,side-split-squat-left-forward-v21,marcus,assets/audio/voice/marcus/side-split-squat-left-forward-v21.mp3,true,169057a6a58533108021c45d77d4403d83711259d500c8b213c019feddb3aa7f,2229,36824,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-split-squat-right-forward-v21,side-split-squat-right-forward-v21,marcus,assets/audio/voice/marcus/side-split-squat-right-forward-v21.mp3,true,35868c3d19c7b704f32d77ea514f0b2eb4c9659d6fa267246b35f80b5b68946f,2229,36824,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-tandem-left-front-v21,side-tandem-left-front-v21,marcus,assets/audio/voice/marcus/side-tandem-left-front-v21.mp3,true,0b8823acbd890643c0bcc71d7cb98862ec49dfbd8adc7c477bffaadf7141aee7,2276,37660,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-tandem-right-front-v21,side-tandem-right-front-v21,marcus,assets/audio/voice/marcus/side-tandem-right-front-v21.mp3,true,ffce2063954d5d6f204d517448237951f92869110ac85d03709937db4ed08ee2,2554,41839,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
stand-tall,,marcus,assets/audio/voice/marcus/stand-tall.mp3,true,5705127476827ebe56db0534c50dea2eb106189cce876e6a19ed84cac618086f,2786,45601,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
stands-suffix,,marcus,assets/audio/voice/marcus/stands-suffix.mp3,true,e3791b413694e8dea8d2205669a7d14ea0f9fa391c71eb71ca47186259b2e0e9,1718,28465,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
step-back,,marcus,assets/audio/voice/marcus/step-back.mp3,true,1ab6a17126aa28b1d4967651a454127cdeae8de81c94ae00a7311896914a7a75,1393,23449,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
step-closer,,marcus,assets/audio/voice/marcus/step-closer.mp3,true,75cce5c551236ecc7e76903ebde645ea3fb7673fd687af961692b128fcb9b69c,1393,23449,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
step-into-frame,,marcus,assets/audio/voice/marcus/step-into-frame.mp3,true,59746a2ea387b6a5f5f675dfa57fc97a74cc1d88c1ad5f0baca381127889811c,3204,52288,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
step-up-next-left-v21,step-up-next-left-v21,marcus,assets/audio/voice/marcus/step-up-next-left-v21.mp3,true,fca88bd4893760ccf0d3a88ef68d0ba0c41d9c205aa51058ab4db78493b1fbec,1904,31391,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-next-right-v21,step-up-next-right-v21,marcus,assets/audio/voice/marcus/step-up-next-right-v21.mp3,true,479434486e8ddc9bd3229af4690a246fc9023cb5076885ddb2c68484b90427c4,1950,32226,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-start-left-v21,step-up-start-left-v21,marcus,assets/audio/voice/marcus/step-up-start-left-v21.mp3,true,12ec94849d8c7e0e7ba02027c2e6f9ebfbfbcc74280dbf6028d9c0c6b132c5cb,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-start-right-v21,step-up-start-right-v21,marcus,assets/audio/voice/marcus/step-up-start-right-v21.mp3,true,604f71a401ff6c8b33e5026f8b0da3fe5b631036475869bfbbaff7e3be0e1352,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-wrong-left-v21,step-up-wrong-left-v21,marcus,assets/audio/voice/marcus/step-up-wrong-left-v21.mp3,true,8a925a53899415a23e8f31ff47f02d9570726b38551fbc1f7201da511a4d4a45,2786,45601,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-wrong-right-v21,step-up-wrong-right-v21,marcus,assets/audio/voice/marcus/step-up-wrong-right-v21.mp3,true,7b6fd3713e690ba7d495f56da52f57bbe6bd92843d191d9f2c1b6744f122fd19,2229,36824,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step_clear_dry_area,,marcus,assets/audio/voice/marcus/step_clear_dry_area.mp3,true,327cf4967f0bb2ab1718c981f59ef4c05edf735918dc370e4f0714454903381d,2833,46437,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_controlled_return,,marcus,assets/audio/voice/marcus/step_controlled_return.mp3,true,cee04bed3357d8c77ad48875bb305d45a49c370289e1d176227f77b5c0791243,3251,53124,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_fixed_support_nearby,,marcus,assets/audio/voice/marcus/step_fixed_support_nearby.mp3,true,83b65fdde12f1cf1ae2c9d929398a26116ea36a61a7f1fc706ab999429f84dd8,4505,73186,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_phone_out_of_path,,marcus,assets/audio/voice/marcus/step_phone_out_of_path.mp3,true,89f91117f4d3655cd677db71cf7a2b0d1eb4773bd0d1f2178d5f47c309947a18,2647,43511,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_stop_if_unstable,,marcus,assets/audio/voice/marcus/step_stop_if_unstable.mp3,true,c9c9de3fbea22e648192d9c1957c5bebdf9b7dca0769428cddee7e1331039779,5155,83635,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
