scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,eventScheduledAtMs,speakCalledAtMs,cueKeys,incomingPriority,voiceBusyBefore,currentPriority,audibleStartEstimatedAtMs,assetDurationMs,sequenceDurationMs,playbackEndEstimatedAtMs,completionCallbackAtMs,measurementStartsAtMs,measurementEndsAtMs,stateExitAtMs,outcome,timingMarginMs,staleAfterStateExit,userImpact,confidence,notes
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L0:after_current_speech","marcus","L0","708","navigation_state_exit","raw_complete","unmounted","4308","","","","false","","","","","","","","","4308","not_applicable","","false","voice channel stopped and pending cues cleared","confirmed_source",""
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L100:immediate","marcus","L100","709","hinge_recorded_valid","hinge_active","raw_complete","0","0","mpv2_hinge_complete;checkup-complete-v21","70","false","","100","3808","4208","0","0","","","0","cancelled_on_stop","","true","completion narration can be cancelled by navigation/unmount","confirmed_deterministic_model","Completion speech begins at raw_complete. Cancelled by navigation_state_exit."
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L100:immediate","marcus","L100","710","navigation_state_exit","raw_complete","unmounted","0","","","","true","cleared","","","","","","","","0","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source",""
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L100:after_250ms","marcus","L100","711","hinge_recorded_valid","hinge_active","raw_complete","0","0","mpv2_hinge_complete;checkup-complete-v21","70","false","","100","3808","4208","250","250","","","250","cancelled_on_stop","","true","completion narration can be cancelled by navigation/unmount","confirmed_deterministic_model","Completion speech begins at raw_complete. Cancelled by navigation_state_exit."
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L100:after_250ms","marcus","L100","712","navigation_state_exit","raw_complete","unmounted","250","","","","true","cleared","","","","","","","","250","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source",""
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L100:after_current_speech","marcus","L100","713","hinge_recorded_valid","hinge_active","raw_complete","0","0","mpv2_hinge_complete;checkup-complete-v21","70","false","","100","3808","4208","4108","4208","","","4708","played_fully","","false","completion narration can be cancelled by navigation/unmount","confirmed_deterministic_model","Completion speech begins at raw_complete."
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L100:after_current_speech","marcus","L100","714","navigation_state_exit","raw_complete","unmounted","4708","","","","false","","","","","","","","","4708","not_applicable","","false","voice channel stopped and pending cues cleared","confirmed_source",""
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L250:immediate","marcus","L250","715","hinge_recorded_valid","hinge_active","raw_complete","0","0","mpv2_hinge_complete;checkup-complete-v21","70","false","","250","3808","4808","0","0","","","0","cancelled_on_stop","","true","completion narration can be cancelled by navigation/unmount","confirmed_deterministic_model","Completion speech begins at raw_complete. Cancelled by navigation_state_exit."
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L250:immediate","marcus","L250","716","navigation_state_exit","raw_complete","unmounted","0","","","","true","cleared","","","","","","","","0","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source",""
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L250:after_250ms","marcus","L250","717","hinge_recorded_valid","hinge_active","raw_complete","0","0","mpv2_hinge_complete;checkup-complete-v21","70","false","","250","3808","4808","250","250","","","250","cancelled_on_stop","","true","completion narration can be cancelled by navigation/unmount","confirmed_deterministic_model","Completion speech begins at raw_complete. Cancelled by navigation_state_exit."
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L250:after_250ms","marcus","L250","718","navigation_state_exit","raw_complete","unmounted","250","","","","true","cleared","","","","","","","","250","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source",""
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L250:after_current_speech","marcus","L250","719","hinge_recorded_valid","hinge_active","raw_complete","0","0","mpv2_hinge_complete;checkup-complete-v21","70","false","","250","3808","4808","4558","4808","","","5308","played_fully","","false","completion narration can be cancelled by navigation/unmount","confirmed_deterministic_model","Completion speech begins at raw_complete."
"navigation_unmount_during_speech","navigation_unmount_during_speech:marcus:L250:after_current_speech","marcus","L250","720","navigation_state_exit","raw_complete","unmounted","5308","","","","false","","","","","","","","","5308","not_applicable","","false","voice channel stopped and pending cues cleared","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L0:immediate","clara","L0","721","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","0","4737","4737","1000","1000","0","","","cancelled_on_stop","-4737","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L0:immediate","clara","L0","722","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L0:immediate","clara","L0","723","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1000","6037","6037","7037","7037","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L0:immediate","clara","L0","724","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L0:after_250ms","clara","L0","725","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","0","4737","4737","1000","1000","0","","","cancelled_on_stop","-4737","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L0:after_250ms","clara","L0","726","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L0:after_250ms","clara","L0","727","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1000","6037","6037","7037","7037","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L0:after_250ms","clara","L0","728","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L0:after_current_speech","clara","L0","729","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","0","4737","4737","1000","1000","0","","","cancelled_on_stop","-4737","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L0:after_current_speech","clara","L0","730","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L0:after_current_speech","clara","L0","731","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1000","6037","6037","7037","7037","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L0:after_current_speech","clara","L0","732","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L100:immediate","clara","L100","733","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","100","4737","4937","1000","1000","0","","","cancelled_on_stop","-4837","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L100:immediate","clara","L100","734","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L100:immediate","clara","L100","735","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1100","6037","6237","7137","7237","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L100:immediate","clara","L100","736","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L100:after_250ms","clara","L100","737","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","100","4737","4937","1000","1000","0","","","cancelled_on_stop","-4837","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L100:after_250ms","clara","L100","738","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L100:after_250ms","clara","L100","739","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1100","6037","6237","7137","7237","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L100:after_250ms","clara","L100","740","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L100:after_current_speech","clara","L100","741","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","100","4737","4937","1000","1000","0","","","cancelled_on_stop","-4837","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L100:after_current_speech","clara","L100","742","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L100:after_current_speech","clara","L100","743","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1100","6037","6237","7137","7237","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L100:after_current_speech","clara","L100","744","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L250:immediate","clara","L250","745","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","250","4737","5237","1000","1000","0","","","cancelled_on_stop","-4987","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L250:immediate","clara","L250","746","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L250:immediate","clara","L250","747","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1250","6037","6537","7287","7537","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L250:immediate","clara","L250","748","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L250:after_250ms","clara","L250","749","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","250","4737","5237","1000","1000","0","","","cancelled_on_stop","-4987","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L250:after_250ms","clara","L250","750","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L250:after_250ms","clara","L250","751","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1250","6037","6537","7287","7537","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L250:after_250ms","clara","L250","752","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:clara:L250:after_current_speech","clara","L250","753","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","250","4737","5237","1000","1000","0","","","cancelled_on_stop","-4987","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:clara:L250:after_current_speech","clara","L250","754","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:clara:L250:after_current_speech","clara","L250","755","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1250","6037","6537","7287","7537","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:clara:L250:after_current_speech","clara","L250","756","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L0:immediate","marcus","L0","757","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","0","4412","4412","1000","1000","0","","","cancelled_on_stop","-4412","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L0:immediate","marcus","L0","758","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L0:immediate","marcus","L0","759","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1000","5666","5666","6666","6666","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L0:immediate","marcus","L0","760","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L0:after_250ms","marcus","L0","761","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","0","4412","4412","1000","1000","0","","","cancelled_on_stop","-4412","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L0:after_250ms","marcus","L0","762","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L0:after_250ms","marcus","L0","763","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1000","5666","5666","6666","6666","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L0:after_250ms","marcus","L0","764","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L0:after_current_speech","marcus","L0","765","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","0","4412","4412","1000","1000","0","","","cancelled_on_stop","-4412","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L0:after_current_speech","marcus","L0","766","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L0:after_current_speech","marcus","L0","767","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1000","5666","5666","6666","6666","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L0:after_current_speech","marcus","L0","768","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L100:immediate","marcus","L100","769","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","100","4412","4612","1000","1000","0","","","cancelled_on_stop","-4512","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L100:immediate","marcus","L100","770","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L100:immediate","marcus","L100","771","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1100","5666","5866","6766","6866","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L100:immediate","marcus","L100","772","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L100:after_250ms","marcus","L100","773","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","100","4412","4612","1000","1000","0","","","cancelled_on_stop","-4512","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L100:after_250ms","marcus","L100","774","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L100:after_250ms","marcus","L100","775","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1100","5666","5866","6766","6866","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L100:after_250ms","marcus","L100","776","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L100:after_current_speech","marcus","L100","777","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","100","4412","4612","1000","1000","0","","","cancelled_on_stop","-4512","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L100:after_current_speech","marcus","L100","778","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L100:after_current_speech","marcus","L100","779","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1100","5666","5866","6766","6866","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L100:after_current_speech","marcus","L100","780","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L250:immediate","marcus","L250","781","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","250","4412","4912","1000","1000","0","","","cancelled_on_stop","-4662","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L250:immediate","marcus","L250","782","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L250:immediate","marcus","L250","783","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1250","5666","6166","6916","7166","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L250:immediate","marcus","L250","784","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L250:after_250ms","marcus","L250","785","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","250","4412","4912","1000","1000","0","","","cancelled_on_stop","-4662","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L250:after_250ms","marcus","L250","786","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L250:after_250ms","marcus","L250","787","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1250","5666","6166","6916","7166","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L250:after_250ms","marcus","L250","788","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"app_background_foreground","app_background_foreground:marcus:L250:after_current_speech","marcus","L250","789","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","250","4412","4912","1000","1000","0","","","cancelled_on_stop","-4662","false","","confirmed_deterministic_model","Cancelled by app_background_voice_stop."
"app_background_foreground","app_background_foreground:marcus:L250:after_current_speech","marcus","L250","790","app_background_voice_stop","balance_trial","balance_rest_backgrounded","1000","","","","true","cleared","","","","","","","","1000","cancelled_on_stop","","false","voice channel stopped and pending cues cleared","confirmed_source","voice.stop() is called in AppState background handler."
"app_background_foreground","app_background_foreground:marcus:L250:after_current_speech","marcus","L250","791","balance_invalid_trial_to_rest_after_background","balance_trial","balance_rest","1000","1000","mpv2_balance_tracking_retry","100","false","","1250","5666","6166","6916","7166","","","","played_fully","","false","background transition can create silent or stale recovery context; foreground does not replay essential guidance","confirmed_deterministic_model","The live snapshot effect can still see the background-induced transition after voice.stop()."
"app_background_foreground","app_background_foreground:marcus:L250:after_current_speech","marcus","L250","792","app_foreground_resume","backgrounded","balance_rest","5000","","","","true","100","","","","","","","","","not_emitted","","false","foreground resume does not replay essential context","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L0:immediate","clara","L0","793","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","0","5016","5016","5016","5016","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L0:immediate","clara","L0","794","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L0:after_250ms","clara","L0","795","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","0","5016","5016","5016","5016","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L0:after_250ms","clara","L0","796","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L0:after_current_speech","clara","L0","797","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","0","5016","5016","5016","5016","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L0:after_current_speech","clara","L0","798","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L100:immediate","clara","L100","799","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","100","5016","5216","5116","5216","","","","played_fully","","false","","confirmed_deterministic_model",""
