assetId,voiceId,cueKey,path,extension,sha256,gitBlobId,fileSizeBytes,durationMs,codec,container,sampleRateHz,channels,bitRate,decodeStatus,gitTrackingStatus,worktreeStatus,lfsStatus,inCurrentManifest,hasCurrentCueDefinition,hasCurrentGenerationSource,hasCurrentRuntimeReference,hasCurrentTestReference,pairedVoicePath,pairedVoiceExists,pairedDurationDeltaMs,pairedSourceScriptEqual,duplicateHashPaths,baselineStatus,v21Status,notes
clara:training-intro,clara,training-intro,assets/audio/voice/clara/training-intro.mp3,mp3,15f9482169ba3af0a0d81ef4b0e631671336e5ac8303a3be4931d80239e2c196,bb810b7a837061fc88de6a6103c595c2c74b4ef1,139224,8638,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/marcus/training-intro.mp3,true,1765,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
clara:tug-intro,clara,tug-intro,assets/audio/voice/clara/tug-intro.mp3,mp3,2d3ae0c504838a64b060c423d4ffaa8e0c3e924ec19921fdcf0af44b64ff428a,daaf8135f9c347c17ae0c8198681e8fb78a88155,111639,6920,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/marcus/tug-intro.mp3,true,186,true,,unchanged_from_baseline,v21_same_key_different_script,prior_duration_row_exists
clara:tug-setup,clara,tug-setup,assets/audio/voice/clara/tug-setup.mp3,mp3,9704cd3591b863caa04218ff40ed077ea863e40f2af42075f607754c5d9acde8,5c28600ecbfcb467746a02995a0f7aa04026e441,154688,9613,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/marcus/tug-setup.mp3,true,1765,true,,unchanged_from_baseline,v21_same_key_different_script,prior_duration_row_exists
clara:turn-on-light,clara,turn-on-light,assets/audio/voice/clara/turn-on-light.mp3,mp3,71f8258f73561dbc2deab1c6c8bb46dd10302614262684ef77edf42e8c3fb32b,02f3fbd433cd70134c5e5a0f53f6d079a6137532,49363,3019,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/marcus/turn-on-light.mp3,true,558,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
clara:turn-side-on,clara,turn-side-on,assets/audio/voice/clara/turn-side-on.mp3,mp3,465cb496b52e7024015cb524e32e8cbd3b4728eaba67fae3a84cdcaa7a459275,e58ce25d32d7210f66dc4cf8b1aa55562d94bd26,54378,3344,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/marcus/turn-side-on.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
clara:you-completed,clara,you-completed,assets/audio/voice/clara/you-completed.mp3,mp3,cc9147c53280eabb359b342d06ea11e217edc8bf61ad2f233bc7dd07a02ff8dd,8ac3fb4c59b7af7fd621ccc5ac08bd0da2a42f1c,15926,929,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/marcus/you-completed.mp3,true,140,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance-feet-together,marcus,balance-feet-together,assets/audio/voice/marcus/balance-feet-together.mp3,mp3,9f49ae7041cd945e8d7bf0d33fc6d09a8970ba6f2e90cf8d8c1c231fce8c655c,030214ae0d87ee294bce32cde8b72a14e894e6e7,36824,2229,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/balance-feet-together.mp3,true,-325,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance-intro,marcus,balance-intro,assets/audio/voice/marcus/balance-intro.mp3,mp3,44c0604ab182994e40d166cc84c9d3c2b25fb5fdba53ce42884ddb752249caa6,1bc6df79c3eca8e08606553c46b864ee3dacbcc6,134208,8313,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/balance-intro.mp3,true,-418,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance-semi-tandem,marcus,balance-semi-tandem,assets/audio/voice/marcus/balance-semi-tandem.mp3,mp3,80d608ecdb741e8864e9210e65799e2ec5cc5d98d666d218c4b726a83c4b755a,2586ec56ec29930769ea22cc2a2750b72a5add6b,79038,4876,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/balance-semi-tandem.mp3,true,511,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance-setup,marcus,balance-setup,assets/audio/voice/marcus/balance-setup.mp3,mp3,e35b5cf7e4c5987d5dfaa4c9f86c7de8d813f28b014532d65434870fbc7094da,4dfd0ede4b9a065559f2354bfe80ad6a7025c171,104533,6455,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/balance-setup.mp3,true,-743,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance-single-leg,marcus,balance-single-leg,assets/audio/voice/marcus/balance-single-leg.mp3,mp3,2b52465af8d17db70f33cc196c06f8abad01032d20f38d2b43ec6a1e92d9d550,6cb3695ead67618682c0bd8550c0fbb73a662da6,53124,3251,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/balance-single-leg.mp3,true,47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance-tandem,marcus,balance-tandem,assets/audio/voice/marcus/balance-tandem.mp3,mp3,fec5ceda56bfe9906669e9430fa72e9a61ba7a9cb022df29c8edbda0655eafeb,5552c05acd5f3fa741c4ffc6dba9c03d1694cbe6,48527,2972,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/balance-tandem.mp3,true,-186,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance_no_eyes_closed_or_unstable_surface,marcus,balance_no_eyes_closed_or_unstable_surface,assets/audio/voice/marcus/balance_no_eyes_closed_or_unstable_surface.mp3,mp3,cdefb6e5cbb307fc9939f5ab9d65d980f06bf13e88001cc4f301c3dd22e53040,bc4687db17e9772a497fd83790deaa78e9274d6c,63573,3901,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/balance_no_eyes_closed_or_unstable_surface.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance_stop_if_unsteady,marcus,balance_stop_if_unsteady,assets/audio/voice/marcus/balance_stop_if_unsteady.mp3,mp3,a78a014f4931a0474f2173981881e233e535af582bb6fa8afa65733718adcdfc,f64a1648dce32b0a40dc6c877bc4d576d4d214d0,47273,2879,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/balance_stop_if_unsteady.mp3,true,325,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance_support_within_reach,marcus,balance_support_within_reach,assets/audio/voice/marcus/balance_support_within_reach.mp3,mp3,2a5e84e98a4abfd3ab759c355c919fed34860637fa164c4c9d0589b00b6c0a36,63346a09dac38a18329d53ca44349ee09b61263e,62737,3855,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/balance_support_within_reach.mp3,true,140,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:balance_supported_if_hesitant,marcus,balance_supported_if_hesitant,assets/audio/voice/marcus/balance_supported_if_hesitant.mp3,mp3,70105472e1effdc070c3b03380183a14f546d8b87c782e7b2864a21962f4b7a5,5d6efee47c7f07fc14c72d8ed9ce7f9a4c24e74f,33898,2043,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/balance_supported_if_hesitant.mp3,true,-325,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_anchor_feet_secure,marcus,band_anchor_feet_secure,assets/audio/voice/marcus/band_anchor_feet_secure.mp3,mp3,15e790524de23eb38da0fda7db6e341fbbf11076a03eeb15316ef95e46b8d3a3,ac6f3795aa8b2e18616aaedb83967bb526777125,67335,4133,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/band_anchor_feet_secure.mp3,true,-139,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_controlled_return,marcus,band_controlled_return,assets/audio/voice/marcus/band_controlled_return.mp3,mp3,39cdb7d12f3a6176f620dc8474ff8224d8a17dc1fabdc8aa2714a6e36fd3b007,0a17c3c9b8562209abc6ca609613cbdd8cc66994,36824,2229,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/band_controlled_return.mp3,true,232,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_do_not_overstretch,marcus,band_do_not_overstretch,assets/audio/voice/marcus/band_do_not_overstretch.mp3,mp3,7b89bd1bce94347b0328f484e599511f48fb732124ececd5cfd5a454712479b7,cabea947edb32a84c303fbe63645da6a7022331a,51035,3111,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/band_do_not_overstretch.mp3,true,92,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_face_and_eyes_clear,marcus,band_face_and_eyes_clear,assets/audio/voice/marcus/band_face_and_eyes_clear.mp3,mp3,e30cc0506f4d977833734739e462a262e97808a7e651438ad888b8253c8be62e,9eb69cd9959b553007144232ddc52e941113c005,38078,2322,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/band_face_and_eyes_clear.mp3,true,-279,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_inspect_before_use,marcus,band_inspect_before_use,assets/audio/voice/marcus/band_inspect_before_use.mp3,mp3,39fc5fd7aa9e33055467ddecce035cfc3a8dbde547de9b6b7ca7aa911c74e3af,597816555f9d0c40885e13fe14cd35d0903bb4f3,71515,4412,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/band_inspect_before_use.mp3,true,-186,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_never_release_under_tension,marcus,band_never_release_under_tension,assets/audio/voice/marcus/band_never_release_under_tension.mp3,mp3,5501fbfbc24ad41942a2a9751bc2a036732a07a4ad066410c7ae3e30dbe33013,b7bd8102cb64a91185067710f45ff252f4f5ff13,30973,1858,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/band_never_release_under_tension.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_secure_grip,marcus,band_secure_grip,assets/audio/voice/marcus/band_secure_grip.mp3,mp3,479949f6312b13820012c9d83b610d27e9a06154cd8ccec1755a88ddba3a178b,3eda7e8a0cc908611df74e5f04780a3f2366df71,46437,2833,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/band_secure_grip.mp3,true,47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_stable_stance,marcus,band_stable_stance,assets/audio/voice/marcus/band_stable_stance.mp3,mp3,d9260f0aebcea154fe7cce8800fe434ba967a6e3a9e6c33b90ea5a4b84f720a7,00ebc47e89bb447648f29af3117cb942b2e978aa,54378,3344,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/band_stable_stance.mp3,true,233,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:band_stop_if_slips_or_shifts,marcus,band_stop_if_slips_or_shifts,assets/audio/voice/marcus/band_stop_if_slips_or_shifts.mp3,mp3,1332e726d7a12b12ca98c10833ba894a275eb651f66e32f6524510495484e17d,883f70d69979984d4f9b27236b9fa221605a93a2,83635,5155,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/band_stop_if_slips_or_shifts.mp3,true,418,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:center-yourself,marcus,center-yourself,assets/audio/voice/marcus/center-yourself.mp3,mp3,3a67928cfc2975f2826d678e02254c281c30d8d21e7e5ec52b65bf31f47cf12c,811b4e563776b81132b9292d9bdb17bd74e457bb,30973,1858,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/center-yourself.mp3,true,93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:chair-stand-intro,marcus,chair-stand-intro,assets/audio/voice/marcus/chair-stand-intro.mp3,mp3,d86cf299e1705a8256562db02be9dc91fbea2a3fe5cd78feb5e452e1134bf0dc,6f9952980ace0eb32b55ab7f88a0778919fc4262,158450,9845,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/chair-stand-intro.mp3,true,1068,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:chair-stand-setup,marcus,chair-stand-setup,assets/audio/voice/marcus/chair-stand-setup.mp3,mp3,2b17792d114e4c670ee4a21fd342ff9472d8276db6199830657b3ff1a8b98de4,23990b4596b8a0603c213a27588bb32f4fb0316e,144657,8963,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/chair-stand-setup.mp3,true,650,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:chair_controlled_sit,marcus,chair_controlled_sit,assets/audio/voice/marcus/chair_controlled_sit.mp3,mp3,230e557079d543feb64537f9a9509c66a6614819e96079323634e68b4604256a,5749a070d765b98da9b1c1e3d52ac187596f8f6c,47691,2926,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/chair_controlled_sit.mp3,true,232,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:chair_use_sturdy_chair,marcus,chair_use_sturdy_chair,assets/audio/voice/marcus/chair_use_sturdy_chair.mp3,mp3,48e00bbbdcd91583ca0bd29b6d0e3d57e21f0ce68035fc266f11c07649d35a9e,9e3864af4081bf8ece1fa66317e097c25919610a,46437,2833,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/chair_use_sturdy_chair.mp3,true,232,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:checkup-balance-intro-v21,marcus,checkup-balance-intro-v21,assets/audio/voice/marcus/checkup-balance-intro-v21.mp3,mp3,a201a56394816cd7865ad9de3306e4a3c1627f34feedeb1376d1e7948cda43cc,,75276,4644,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/checkup-balance-intro-v21.mp3,true,557,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-balance-single-leg-v21,marcus,checkup-balance-single-leg-v21,assets/audio/voice/marcus/checkup-balance-single-leg-v21.mp3,mp3,557055a574d8e645ea2480c648fa7a5b5f5931fab4e9b35c83490bfcd163a0d3,,71515,4412,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/checkup-balance-single-leg-v21.mp3,true,47,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-chair-stand-intro-v21,marcus,checkup-chair-stand-intro-v21,assets/audio/voice/marcus/checkup-chair-stand-intro-v21.mp3,mp3,4938eb162ef79ba51a02d303183883faabdf0c2643935a300bf08a212f32069c,,74022,4551,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/checkup-chair-stand-intro-v21.mp3,true,186,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-chair-stand-setup-v21,marcus,checkup-chair-stand-setup-v21,assets/audio/voice/marcus/checkup-chair-stand-setup-v21.mp3,mp3,3b802577cb5552742ed621abff14d1655be146f969588338d176da342b2c02ab,,79874,4923,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/checkup-chair-stand-setup-v21.mp3,true,93,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-complete-v21,marcus,checkup-complete-v21,assets/audio/voice/marcus/checkup-complete-v21.mp3,mp3,4de7da4dd772f85bc5bc627bb6b04c819025ce98312c8d98af59a7c11600a837,,40586,2461,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/checkup-complete-v21.mp3,true,185,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-complete,marcus,checkup-complete,assets/audio/voice/marcus/checkup-complete.mp3,mp3,80f65b2effd274446ea2d4ef569cf78e21272c20a578f35c9774234ef57aa663,e37fe4c7bcb0d19d566a74d1ba379013d8b7b794,70261,4319,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/checkup-complete.mp3,true,-464,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:checkup-hinge-setup-v21,marcus,checkup-hinge-setup-v21,assets/audio/voice/marcus/checkup-hinge-setup-v21.mp3,mp3,ebf20d9b70ccb70632fbbc6337ad112f192fe84263a6eaa92e085a14b8d27692,,79038,4876,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/checkup-hinge-setup-v21.mp3,true,-372,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-intro,marcus,checkup-intro,assets/audio/voice/marcus/checkup-intro.mp3,mp3,5415a4d70c7ebd0c8e861e6ad3d1849d81c0339bea91564d2918f9c23540aa09,e6b246c05c614b2c39311fb311e9287735e4a1d2,150509,9334,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/checkup-intro.mp3,true,-140,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:checkup-shoulder-raise-left-v21,marcus,checkup-shoulder-raise-left-v21,assets/audio/voice/marcus/checkup-shoulder-raise-left-v21.mp3,mp3,5b05b23888323fee15355f2f50493eecef26f5f93c4761701321dce2cd9dcfef,,76948,4737,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/checkup-shoulder-raise-left-v21.mp3,true,93,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-shoulder-raise-right-v21,marcus,checkup-shoulder-raise-right-v21,assets/audio/voice/marcus/checkup-shoulder-raise-right-v21.mp3,mp3,bec3f3d0e51639784eb9f676e40c7759d71fc0a4da55fe2796ef17fe85fe276f,,64827,3994,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/checkup-shoulder-raise-right-v21.mp3,true,-882,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-shoulder-turn-left-v21,marcus,checkup-shoulder-turn-left-v21,assets/audio/voice/marcus/checkup-shoulder-turn-left-v21.mp3,mp3,248cdc7603a6dab412048ca5352bef3bd129b53098df8cba009dc1b44f7deff2,,39750,2415,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/checkup-shoulder-turn-left-v21.mp3,true,186,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:checkup-shoulder-turn-right-v21,marcus,checkup-shoulder-turn-right-v21,assets/audio/voice/marcus/checkup-shoulder-turn-right-v21.mp3,mp3,85174dd789c0b74cf10c8ec05ceb0cbdf857c293cc0faa78c9277f76c81cd243,,36824,2229,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/checkup-shoulder-turn-right-v21.mp3,true,-93,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:close-your-eyes,marcus,close-your-eyes,assets/audio/voice/marcus/close-your-eyes.mp3,mp3,10549d1034cb863639048347778c49c9fe4621b602a4be77897fa4d535392fc6,7003507c3d5572d5ab301089594e5502e66890cc,37660,2276,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/close-your-eyes.mp3,true,0,true,,unchanged_from_baseline,v21_exact_key_exact_script,prior_duration_row_exists
marcus:comfortable_range_only,marcus,comfortable_range_only,assets/audio/voice/marcus/comfortable_range_only.mp3,mp3,b58cb3214ad0d406ace9ab802bf9d4ac3a7d425bfe4aedf1033849ee1c4f6e32,63890e5a9790e71c8f6dc63f06c541f6c1a2bbf7,30973,1858,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/comfortable_range_only.mp3,true,-232,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:cooldown-now,marcus,cooldown-now,assets/audio/voice/marcus/cooldown-now.mp3,mp3,c1b1cd885fe75124b3637f29ee990e14fcf670e93212c67c92c57bdf4fb0ac69,bf3f9a520746e77ebbc01ee4ce913518a6e41943,40586,2461,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/cooldown-now.mp3,true,185,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:countdown-one,marcus,countdown-one,assets/audio/voice/marcus/countdown-one.mp3,mp3,08b81e0188655382d9a43853d682314a35bde72a5a028e8bab24596b4012efc6,6f3e4db65cf0f5168b4597f102b85ba72704bfe3,9239,511,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/countdown-one.mp3,true,0,true,,unchanged_from_baseline,v21_exact_key_exact_script,prior_duration_row_exists
marcus:countdown-three,marcus,countdown-three,assets/audio/voice/marcus/countdown-three.mp3,mp3,192e9df9221a40eec54dd5634287cb0c3c20ef6685044dddc6168d450df9e5da,068364b47de8ba1d500699f69af949045f504fd5,11328,650,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/countdown-three.mp3,true,-47,true,,unchanged_from_baseline,v21_exact_key_exact_script,prior_duration_row_exists
marcus:countdown-two,marcus,countdown-two,assets/audio/voice/marcus/countdown-two.mp3,mp3,09323934dcddea83758e8928dbb9c682c52b0cb9a82d6fcbf1683ef3dabbdd07,3efe05107e9b13a414d9932a4d99aa1676159ef8,11328,650,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/countdown-two.mp3,true,46,true,,unchanged_from_baseline,v21_exact_key_exact_script,prior_duration_row_exists
marcus:door_anchor_follow_manufacturer_setup,marcus,door_anchor_follow_manufacturer_setup,assets/audio/voice/marcus/door_anchor_follow_manufacturer_setup.mp3,mp3,1aec1abb088d7e9f4f6595f821b934af069e946b5d2b564dcc336b4eb1c02589,9c853fcd7c2dd6dc2f665409fe971b0e90a150f6,53124,3251,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/door_anchor_follow_manufacturer_setup.mp3,true,-604,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:door_anchor_fully_closed,marcus,door_anchor_fully_closed,assets/audio/voice/marcus/door_anchor_fully_closed.mp3,mp3,e104fcb7dc5578488780f695a6c7ef49b5b1aff3140808c8c041165102e321e5,dcf3d07ab8144cbb355e87f80e86cf918351d167,45601,2786,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/door_anchor_fully_closed.mp3,true,-511,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:door_anchor_stay_out_of_door_path,marcus,door_anchor_stay_out_of_door_path,assets/audio/voice/marcus/door_anchor_stay_out_of_door_path.mp3,mp3,521948e47ebdf493c9499971fac922e56ae91c1cf66b7bcd97aba17b8fe2f9bd,1a7d699885fe5c586a784cf71916f044e2de8afa,55214,3390,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/door_anchor_stay_out_of_door_path.mp3,true,46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:door_anchor_stop_if_moves,marcus,door_anchor_stop_if_moves,assets/audio/voice/marcus/door_anchor_stop_if_moves.mp3,mp3,145fa221321f6337e5ada11d424f1eee16487ccbfcd0986f689f776b9629aca8,d5ef6499cd555065480caf5860458ab93071096a,62737,3855,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/door_anchor_stop_if_moves.mp3,true,-743,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:door_anchor_test_light_tension,marcus,door_anchor_test_light_tension,assets/audio/voice/marcus/door_anchor_test_light_tension.mp3,mp3,2a080aa61950cb8d6d05318dc36a51d1fb673b77757c493128d4a0f3d9821f32,646210e9ec6b6ca394aba462d79e55c4e27c1c1d,53124,3251,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/door_anchor_test_light_tension.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-balance,marcus,ex-balance,assets/audio/voice/marcus/ex-balance.mp3,mp3,29865e202051c30596f49209168b84bc8d4e9f968aef996f9f5e515abed47cc6,4fbd4cf8eae6d84c25f7f33d1033b775bc72deb2,105787,6548,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-balance.mp3,true,-882,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-glute-bridge,marcus,ex-glute-bridge,assets/audio/voice/marcus/ex-glute-bridge.mp3,mp3,c8b2a722688b8bcedebeba86bcc172aa9cdec9977ba5b43a9c662a355c8369b2,ec7c938646a12320282c0e363c6c1f7ac7207e43,133373,8266,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-glute-bridge.mp3,true,418,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-hamstring-reach,marcus,ex-hamstring-reach,assets/audio/voice/marcus/ex-hamstring-reach.mp3,mp3,15858a438f02bd24a0c3e2cf84c1b0bbbff3396c36e3df48ae1e67125f3848d0,813e1c4d9d0ce147a4f373ffc8828246f8318578,142150,8824,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-hamstring-reach.mp3,true,-1579,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-heel-raise,marcus,ex-heel-raise,assets/audio/voice/marcus/ex-heel-raise.mp3,mp3,29125b7a7a29eda96284a752d71f06f2632ccf91357ff12ebd0cc6ee06d44cf6,afddc184af0895405f26e9fb62f1476401e7085c,123759,7663,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-heel-raise.mp3,true,-1207,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
