queueId,reviewGroup,priority,voiceId,logicalCueKey,physicalCueKey,path,durationMs,script,reason,approvalStatus,notes
post-v21-listen-0258,generated_new_pair,P2,marcus,ex-toe-raise-supported-first-v21,ex-toe-raise-supported-first-v21,assets/audio/voice/marcus/ex-toe-raise-supported-first-v21.mp3,4458,"Supported toe raise. Keep heels down, lift the front of your feet, then lower slowly.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0259,generated_new_pair,P2,clara,ex-toe-raise-supported-next-v21,ex-toe-raise-supported-next-v21,assets/audio/voice/clara/ex-toe-raise-supported-next-v21.mp3,1579,Supported toe raise.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0260,generated_new_pair,P2,marcus,ex-toe-raise-supported-next-v21,ex-toe-raise-supported-next-v21,assets/audio/voice/marcus/ex-toe-raise-supported-next-v21.mp3,1440,Supported toe raise.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0261,generated_new_pair,P2,clara,ex-wall-calf-stretch-first-v21,ex-wall-calf-stretch-first-v21,assets/audio/voice/clara/ex-wall-calf-stretch-first-v21.mp3,2601,Wall calf stretch. Hands on the wall.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0262,generated_new_pair,P2,marcus,ex-wall-calf-stretch-first-v21,ex-wall-calf-stretch-first-v21,assets/audio/voice/marcus/ex-wall-calf-stretch-first-v21.mp3,1950,Wall calf stretch. Hands on the wall.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0263,generated_new_pair,P2,clara,ex-wall-calf-stretch-next-v21,ex-wall-calf-stretch-next-v21,assets/audio/voice/clara/ex-wall-calf-stretch-next-v21.mp3,1486,Wall calf stretch.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0264,generated_new_pair,P2,marcus,ex-wall-calf-stretch-next-v21,ex-wall-calf-stretch-next-v21,assets/audio/voice/marcus/ex-wall-calf-stretch-next-v21.mp3,1440,Wall calf stretch.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0265,generated_new_pair,P2,clara,five-seconds-left-v21,five-seconds-left-v21,assets/audio/voice/clara/five-seconds-left-v21.mp3,1393,Five seconds left.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0266,generated_new_pair,P2,marcus,five-seconds-left-v21,five-seconds-left-v21,assets/audio/voice/marcus/five-seconds-left-v21.mp3,1300,Five seconds left.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0267,generated_new_pair,P2,clara,floor-gate-question-v21,floor-gate-question-v21,assets/audio/voice/clara/floor-gate-question-v21.mp3,3715,Can you safely get down to the floor and back up without assistance?,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0268,generated_new_pair,P2,marcus,floor-gate-question-v21,floor-gate-question-v21,assets/audio/voice/marcus/floor-gate-question-v21.mp3,3251,Can you safely get down to the floor and back up without assistance?,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0269,generated_new_pair,P2,clara,halfway-v21,halfway-v21,assets/audio/voice/clara/halfway-v21.mp3,975,Halfway.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0270,generated_new_pair,P2,marcus,halfway-v21,halfway-v21,assets/audio/voice/marcus/halfway-v21.mp3,882,Halfway.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0271,generated_new_pair,P2,clara,micro-discard-v21,micro-discard-v21,assets/audio/voice/clara/micro-discard-v21.mp3,1300,Check discarded.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Micro-Check Voice V2.1 cue.
post-v21-listen-0272,generated_new_pair,P2,marcus,micro-discard-v21,micro-discard-v21,assets/audio/voice/marcus/micro-discard-v21.mp3,1254,Check discarded.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Micro-Check Voice V2.1 cue.
post-v21-listen-0273,generated_new_pair,P2,clara,paused-v21,paused-v21,assets/audio/voice/clara/paused-v21.mp3,975,Paused.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Micro-Check Voice V2.1 cue. No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0274,generated_new_pair,P2,marcus,paused-v21,paused-v21,assets/audio/voice/marcus/paused-v21.mp3,650,Paused.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Micro-Check Voice V2.1 cue. No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0275,generated_new_pair,P2,clara,resuming-v21,resuming-v21,assets/audio/voice/clara/resuming-v21.mp3,1022,Resuming.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Micro-Check Voice V2.1 cue. No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0276,generated_new_pair,P2,marcus,resuming-v21,resuming-v21,assets/audio/voice/marcus/resuming-v21.mp3,882,Resuming.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Micro-Check Voice V2.1 cue. No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0277,generated_new_pair,P2,clara,safe-session-start-v21,safe-session-start-v21,assets/audio/voice/clara/safe-session-start-v21.mp3,5201,"Clear the space around you. Stop for sharp pain, dizziness, or feeling unwell.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0278,generated_new_pair,P2,marcus,safe-session-start-v21,safe-session-start-v21,assets/audio/voice/marcus/safe-session-start-v21.mp3,4969,"Clear the space around you. Stop for sharp pain, dizziness, or feeling unwell.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0279,generated_new_pair,P2,clara,setup-clearer-view-v21,setup-clearer-view-v21,assets/audio/voice/clara/setup-clearer-view-v21.mp3,3669,I need a clearer view. Make sure your whole body is visible.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0280,generated_new_pair,P2,marcus,setup-clearer-view-v21,setup-clearer-view-v21,assets/audio/voice/marcus/setup-clearer-view-v21.mp3,3297,I need a clearer view. Make sure your whole body is visible.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0281,generated_new_pair,P2,clara,side-calf-left-back-v21,side-calf-left-back-v21,assets/audio/voice/clara/side-calf-left-back-v21.mp3,2368,"Step your left leg back, heel down.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0282,generated_new_pair,P2,marcus,side-calf-left-back-v21,side-calf-left-back-v21,assets/audio/voice/marcus/side-calf-left-back-v21.mp3,2229,"Step your left leg back, heel down.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0283,generated_new_pair,P2,clara,side-calf-right-back-v21,side-calf-right-back-v21,assets/audio/voice/clara/side-calf-right-back-v21.mp3,2461,"Step your right leg back, heel down.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0284,generated_new_pair,P2,marcus,side-calf-right-back-v21,side-calf-right-back-v21,assets/audio/voice/marcus/side-calf-right-back-v21.mp3,2368,"Step your right leg back, heel down.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0285,generated_new_pair,P2,clara,side-hamstring-left-extended-v21,side-hamstring-left-extended-v21,assets/audio/voice/clara/side-hamstring-left-extended-v21.mp3,2461,"Extend your left leg, heel on the floor.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0286,generated_new_pair,P2,marcus,side-hamstring-left-extended-v21,side-hamstring-left-extended-v21,assets/audio/voice/marcus/side-hamstring-left-extended-v21.mp3,2461,"Extend your left leg, heel on the floor.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0287,generated_new_pair,P2,clara,side-hamstring-right-extended-v21,side-hamstring-right-extended-v21,assets/audio/voice/clara/side-hamstring-right-extended-v21.mp3,2461,"Extend your right leg, heel on the floor.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0288,generated_new_pair,P2,marcus,side-hamstring-right-extended-v21,side-hamstring-right-extended-v21,assets/audio/voice/marcus/side-hamstring-right-extended-v21.mp3,2276,"Extend your right leg, heel on the floor.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0289,generated_new_pair,P2,clara,side-hip-flexor-left-back-v21,side-hip-flexor-left-back-v21,assets/audio/voice/clara/side-hip-flexor-left-back-v21.mp3,3390,Step your right foot forward so your left hip side stretches.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0290,generated_new_pair,P2,marcus,side-hip-flexor-left-back-v21,side-hip-flexor-left-back-v21,assets/audio/voice/marcus/side-hip-flexor-left-back-v21.mp3,3251,Step your right foot forward so your left hip side stretches.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0291,generated_new_pair,P2,clara,side-hip-flexor-right-back-v21,side-hip-flexor-right-back-v21,assets/audio/voice/clara/side-hip-flexor-right-back-v21.mp3,3715,Step your left foot forward so your right hip side stretches.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0292,generated_new_pair,P2,marcus,side-hip-flexor-right-back-v21,side-hip-flexor-right-back-v21,assets/audio/voice/marcus/side-hip-flexor-right-back-v21.mp3,3204,Step your left foot forward so your right hip side stretches.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0293,generated_new_pair,P2,clara,side-single-leg-left-v21,side-single-leg-left-v21,assets/audio/voice/clara/side-single-leg-left-v21.mp3,3529,Start on your left leg. Lift your right foot slightly.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0294,generated_new_pair,P2,marcus,side-single-leg-left-v21,side-single-leg-left-v21,assets/audio/voice/marcus/side-single-leg-left-v21.mp3,3111,Start on your left leg. Lift your right foot slightly.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0295,generated_new_pair,P2,clara,side-single-leg-right-v21,side-single-leg-right-v21,assets/audio/voice/clara/side-single-leg-right-v21.mp3,3576,Start on your right leg. Lift your left foot slightly.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0296,generated_new_pair,P2,marcus,side-single-leg-right-v21,side-single-leg-right-v21,assets/audio/voice/marcus/side-single-leg-right-v21.mp3,3019,Start on your right leg. Lift your left foot slightly.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0297,generated_new_pair,P2,clara,side-split-squat-left-forward-v21,side-split-squat-left-forward-v21,assets/audio/voice/clara/side-split-squat-left-forward-v21.mp3,2508,"Left foot forward, small split stance.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0298,generated_new_pair,P2,marcus,side-split-squat-left-forward-v21,side-split-squat-left-forward-v21,assets/audio/voice/marcus/side-split-squat-left-forward-v21.mp3,2229,"Left foot forward, small split stance.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0299,generated_new_pair,P2,clara,side-split-squat-right-forward-v21,side-split-squat-right-forward-v21,assets/audio/voice/clara/side-split-squat-right-forward-v21.mp3,2647,"Right foot forward, small split stance.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0300,generated_new_pair,P2,marcus,side-split-squat-right-forward-v21,side-split-squat-right-forward-v21,assets/audio/voice/marcus/side-split-squat-right-forward-v21.mp3,2229,"Right foot forward, small split stance.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0301,generated_new_pair,P2,clara,side-tandem-left-front-v21,side-tandem-left-front-v21,assets/audio/voice/clara/side-tandem-left-front-v21.mp3,2415,"Place your left foot in front, heel to toe.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0302,generated_new_pair,P2,marcus,side-tandem-left-front-v21,side-tandem-left-front-v21,assets/audio/voice/marcus/side-tandem-left-front-v21.mp3,2276,"Place your left foot in front, heel to toe.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0303,generated_new_pair,P2,clara,side-tandem-right-front-v21,side-tandem-right-front-v21,assets/audio/voice/clara/side-tandem-right-front-v21.mp3,2694,"Place your right foot in front, heel to toe.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0304,generated_new_pair,P2,marcus,side-tandem-right-front-v21,side-tandem-right-front-v21,assets/audio/voice/marcus/side-tandem-right-front-v21.mp3,2554,"Place your right foot in front, heel to toe.",Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0305,generated_new_pair,P2,clara,step-up-next-left-v21,step-up-next-left-v21,assets/audio/voice/clara/step-up-next-left-v21.mp3,2183,Next rep starts with your left leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0306,generated_new_pair,P2,marcus,step-up-next-left-v21,step-up-next-left-v21,assets/audio/voice/marcus/step-up-next-left-v21.mp3,1904,Next rep starts with your left leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0307,generated_new_pair,P2,clara,step-up-next-right-v21,step-up-next-right-v21,assets/audio/voice/clara/step-up-next-right-v21.mp3,2183,Next rep starts with your right leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0308,generated_new_pair,P2,marcus,step-up-next-right-v21,step-up-next-right-v21,assets/audio/voice/marcus/step-up-next-right-v21.mp3,1950,Next rep starts with your right leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0309,generated_new_pair,P2,clara,step-up-start-left-v21,step-up-start-left-v21,assets/audio/voice/clara/step-up-start-left-v21.mp3,1533,Start with your left leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0310,generated_new_pair,P2,marcus,step-up-start-left-v21,step-up-start-left-v21,assets/audio/voice/marcus/step-up-start-left-v21.mp3,1440,Start with your left leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0311,generated_new_pair,P2,clara,step-up-start-right-v21,step-up-start-right-v21,assets/audio/voice/clara/step-up-start-right-v21.mp3,1579,Start with your right leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0312,generated_new_pair,P2,marcus,step-up-start-right-v21,step-up-start-right-v21,assets/audio/voice/marcus/step-up-start-right-v21.mp3,1486,Start with your right leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0313,generated_new_pair,P2,clara,step-up-wrong-left-v21,step-up-wrong-left-v21,assets/audio/voice/clara/step-up-wrong-left-v21.mp3,2926,No rep. Start the next one with your left leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0314,generated_new_pair,P2,marcus,step-up-wrong-left-v21,step-up-wrong-left-v21,assets/audio/voice/marcus/step-up-wrong-left-v21.mp3,2786,No rep. Start the next one with your left leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0315,generated_new_pair,P2,clara,step-up-wrong-right-v21,step-up-wrong-right-v21,assets/audio/voice/clara/step-up-wrong-right-v21.mp3,2972,No rep. Start the next one with your right leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0316,generated_new_pair,P2,marcus,step-up-wrong-right-v21,step-up-wrong-right-v21,assets/audio/voice/marcus/step-up-wrong-right-v21.mp3,2229,No rep. Start the next one with your right leg.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0317,generated_new_pair,P2,clara,switch-foot-positions-v21,switch-foot-positions-v21,assets/audio/voice/clara/switch-foot-positions-v21.mp3,1486,Switch foot positions.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0318,generated_new_pair,P2,marcus,switch-foot-positions-v21,switch-foot-positions-v21,assets/audio/voice/marcus/switch-foot-positions-v21.mp3,1300,Switch foot positions.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0319,generated_new_pair,P2,clara,switch-legs-v21,switch-legs-v21,assets/audio/voice/clara/switch-legs-v21.mp3,1161,Switch legs.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0320,generated_new_pair,P2,marcus,switch-legs-v21,switch-legs-v21,assets/audio/voice/marcus/switch-legs-v21.mp3,1022,Switch legs.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0321,generated_new_pair,P2,clara,switch-sides-v21,switch-sides-v21,assets/audio/voice/clara/switch-sides-v21.mp3,1022,Switch sides.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0322,generated_new_pair,P2,marcus,switch-sides-v21,switch-sides-v21,assets/audio/voice/marcus/switch-sides-v21.mp3,1115,Switch sides.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0323,generated_new_pair,P2,clara,target-balance-feet-together-hold-v21,target-balance-feet-together-hold-v21,assets/audio/voice/clara/target-balance-feet-together-hold-v21.mp3,1579,Hold for twenty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0324,generated_new_pair,P2,marcus,target-balance-feet-together-hold-v21,target-balance-feet-together-hold-v21,assets/audio/voice/marcus/target-balance-feet-together-hold-v21.mp3,1440,Hold for twenty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0325,generated_new_pair,P2,clara,target-balance-single-leg-hold-v21,target-balance-single-leg-hold-v21,assets/audio/voice/clara/target-balance-single-leg-hold-v21.mp3,1533,Hold for [duration].,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0326,generated_new_pair,P2,marcus,target-balance-single-leg-hold-v21,target-balance-single-leg-hold-v21,assets/audio/voice/marcus/target-balance-single-leg-hold-v21.mp3,1347,Hold for [duration].,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0327,generated_new_pair,P2,clara,target-balance-tandem-hold-v21,target-balance-tandem-hold-v21,assets/audio/voice/clara/target-balance-tandem-hold-v21.mp3,1533,Hold for [duration].,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0328,generated_new_pair,P2,marcus,target-balance-tandem-hold-v21,target-balance-tandem-hold-v21,assets/audio/voice/marcus/target-balance-tandem-hold-v21.mp3,1486,Hold for [duration].,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0329,generated_new_pair,P2,clara,target-band-pull-apart-v21,target-band-pull-apart-v21,assets/audio/voice/clara/target-band-pull-apart-v21.mp3,1579,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0330,generated_new_pair,P2,marcus,target-band-pull-apart-v21,target-band-pull-apart-v21,assets/audio/voice/marcus/target-band-pull-apart-v21.mp3,1440,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0331,generated_new_pair,P2,clara,target-chair-supported-split-squat-v21,target-chair-supported-split-squat-v21,assets/audio/voice/clara/target-chair-supported-split-squat-v21.mp3,1625,Aim for [reps] reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0332,generated_new_pair,P2,marcus,target-chair-supported-split-squat-v21,target-chair-supported-split-squat-v21,assets/audio/voice/marcus/target-chair-supported-split-squat-v21.mp3,1347,Aim for [reps] reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0333,generated_new_pair,P2,clara,target-glute-bridge-hold-v21,target-glute-bridge-hold-v21,assets/audio/voice/clara/target-glute-bridge-hold-v21.mp3,1579,Hold for twenty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0334,generated_new_pair,P2,marcus,target-glute-bridge-hold-v21,target-glute-bridge-hold-v21,assets/audio/voice/marcus/target-glute-bridge-hold-v21.mp3,1533,Hold for twenty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0335,generated_new_pair,P2,clara,target-glute-bridge-reps-v21,target-glute-bridge-reps-v21,assets/audio/voice/clara/target-glute-bridge-reps-v21.mp3,1486,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0336,generated_new_pair,P2,marcus,target-glute-bridge-reps-v21,target-glute-bridge-reps-v21,assets/audio/voice/marcus/target-glute-bridge-reps-v21.mp3,1300,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0337,generated_new_pair,P2,clara,target-heel-raise-free-v21,target-heel-raise-free-v21,assets/audio/voice/clara/target-heel-raise-free-v21.mp3,1579,Aim for eighteen reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0338,generated_new_pair,P2,marcus,target-heel-raise-free-v21,target-heel-raise-free-v21,assets/audio/voice/marcus/target-heel-raise-free-v21.mp3,1347,Aim for eighteen reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0339,generated_new_pair,P2,clara,target-heel-raise-supported-v21,target-heel-raise-supported-v21,assets/audio/voice/clara/target-heel-raise-supported-v21.mp3,1393,Aim for fifteen reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0340,generated_new_pair,P2,marcus,target-heel-raise-supported-v21,target-heel-raise-supported-v21,assets/audio/voice/marcus/target-heel-raise-supported-v21.mp3,1533,Aim for fifteen reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0341,generated_new_pair,P2,clara,target-hip-hinge-free-v21,target-hip-hinge-free-v21,assets/audio/voice/clara/target-hip-hinge-free-v21.mp3,1393,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0342,generated_new_pair,P2,marcus,target-hip-hinge-free-v21,target-hip-hinge-free-v21,assets/audio/voice/marcus/target-hip-hinge-free-v21.mp3,1347,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0343,generated_new_pair,P2,clara,target-hip-hinge-wall-v21,target-hip-hinge-wall-v21,assets/audio/voice/clara/target-hip-hinge-wall-v21.mp3,1393,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0344,generated_new_pair,P2,marcus,target-hip-hinge-wall-v21,target-hip-hinge-wall-v21,assets/audio/voice/marcus/target-hip-hinge-wall-v21.mp3,1486,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0345,generated_new_pair,P2,clara,target-loaded-march-v21,target-loaded-march-v21,assets/audio/voice/clara/target-loaded-march-v21.mp3,1440,Aim for sixteen reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0346,generated_new_pair,P2,marcus,target-loaded-march-v21,target-loaded-march-v21,assets/audio/voice/marcus/target-loaded-march-v21.mp3,1486,Aim for sixteen reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0347,generated_new_pair,P2,clara,target-loaded-sit-to-stand-v21,target-loaded-sit-to-stand-v21,assets/audio/voice/clara/target-loaded-sit-to-stand-v21.mp3,1393,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0348,generated_new_pair,P2,marcus,target-loaded-sit-to-stand-v21,target-loaded-sit-to-stand-v21,assets/audio/voice/marcus/target-loaded-sit-to-stand-v21.mp3,1254,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0349,generated_new_pair,P2,clara,target-mini-band-lateral-walk-v21,target-mini-band-lateral-walk-v21,assets/audio/voice/clara/target-mini-band-lateral-walk-v21.mp3,1393,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
