queueId,reviewGroup,priority,voiceId,logicalCueKey,physicalCueKey,path,durationMs,script,reuseDecision,approvalStatus,notes
listen-333,training_generated,P3,clara,target-sts-power-v21,target-sts-power-v21,assets/audio/voice/clara/target-sts-power-v21.mp3,1579,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-334,training_generated,P3,marcus,target-sts-power-v21,target-sts-power-v21,assets/audio/voice/marcus/target-sts-power-v21.mp3,1300,Aim for twelve reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-335,training_generated,P3,clara,target-sts-slow-eccentric-v21,target-sts-slow-eccentric-v21,assets/audio/voice/clara/target-sts-slow-eccentric-v21.mp3,1161,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-336,training_generated,P3,marcus,target-sts-slow-eccentric-v21,target-sts-slow-eccentric-v21,assets/audio/voice/marcus/target-sts-slow-eccentric-v21.mp3,1393,Aim for eight reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-337,training_generated,P3,clara,target-sts-standard-v21,target-sts-standard-v21,assets/audio/voice/clara/target-sts-standard-v21.mp3,1254,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-338,training_generated,P3,marcus,target-sts-standard-v21,target-sts-standard-v21,assets/audio/voice/marcus/target-sts-standard-v21.mp3,1347,Aim for ten reps.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-339,training_generated,P3,clara,target-supported-hip-flexor-stretch-v21,target-supported-hip-flexor-stretch-v21,assets/audio/voice/clara/target-supported-hip-flexor-stretch-v21.mp3,1486,Hold for [duration].,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-340,training_generated,P3,marcus,target-supported-hip-flexor-stretch-v21,target-supported-hip-flexor-stretch-v21,assets/audio/voice/marcus/target-supported-hip-flexor-stretch-v21.mp3,1440,Hold for [duration].,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-341,training_generated,P3,clara,target-supported-side-step-v21,target-supported-side-step-v21,assets/audio/voice/clara/target-supported-side-step-v21.mp3,1625,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-342,training_generated,P3,marcus,target-supported-side-step-v21,target-supported-side-step-v21,assets/audio/voice/marcus/target-supported-side-step-v21.mp3,1486,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-343,training_generated,P3,clara,target-thoracic-rotation-v21,target-thoracic-rotation-v21,assets/audio/voice/clara/target-thoracic-rotation-v21.mp3,1579,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-344,training_generated,P3,marcus,target-thoracic-rotation-v21,target-thoracic-rotation-v21,assets/audio/voice/marcus/target-thoracic-rotation-v21.mp3,1486,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-345,training_generated,P3,clara,target-toe-raise-supported-v21,target-toe-raise-supported-v21,assets/audio/voice/clara/target-toe-raise-supported-v21.mp3,1625,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-346,training_generated,P3,marcus,target-toe-raise-supported-v21,target-toe-raise-supported-v21,assets/audio/voice/marcus/target-toe-raise-supported-v21.mp3,1300,Move for thirty seconds.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-347,training_generated,P3,clara,target-wall-calf-stretch-v21,target-wall-calf-stretch-v21,assets/audio/voice/clara/target-wall-calf-stretch-v21.mp3,1579,Hold for [duration].,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-348,training_generated,P3,marcus,target-wall-calf-stretch-v21,target-wall-calf-stretch-v21,assets/audio/voice/marcus/target-wall-calf-stretch-v21.mp3,1440,Hold for [duration].,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-349,training_generated,P3,clara,training-intro-v21,training-intro-v21,assets/audio/voice/clara/training-intro-v21.mp3,7059,"Time to train. I will guide the setup, work, and rests. Follow my voice and pause whenever you need.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-350,training_generated,P3,marcus,training-intro-v21,training-intro-v21,assets/audio/voice/marcus/training-intro-v21.mp3,7198,"Time to train. I will guide the setup, work, and rests. Follow my voice and pause whenever you need.",,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-351,training_generated,P3,clara,training-skip-v21,training-skip-v21,assets/audio/voice/clara/training-skip-v21.mp3,1625,Skipped. Moving on.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-352,training_generated,P3,marcus,training-skip-v21,training-skip-v21,assets/audio/voice/marcus/training-skip-v21.mp3,1486,Skipped. Moving on.,,pending_founder_listening,Prepared for founder listening review. Not approved by this task.
listen-353,critical_reused_exact,P1,clara,final-position-set-v21,final-position-set-v21,assets/audio/voice/clara/final-position-set-v21.mp3,1115,You're set.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-354,critical_reused_exact,P1,marcus,final-position-set-v21,final-position-set-v21,assets/audio/voice/marcus/final-position-set-v21.mp3,975,You're set.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-355,critical_reused_exact,P1,clara,tracking-loss-v21,tracking-loss-v21,assets/audio/voice/clara/tracking-loss-v21.mp3,2601,Pause. Return to the setup position.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-356,critical_reused_exact,P1,marcus,tracking-loss-v21,tracking-loss-v21,assets/audio/voice/marcus/tracking-loss-v21.mp3,2694,Pause. Return to the setup position.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-357,critical_reused_exact,P1,clara,tracking-recovered-v21,tracking-recovered-v21,assets/audio/voice/clara/tracking-recovered-v21.mp3,2647,You're back in position. We'll restart.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-358,critical_reused_exact,P1,marcus,tracking-recovered-v21,tracking-recovered-v21,assets/audio/voice/marcus/tracking-recovered-v21.mp3,2368,You're back in position. We'll restart.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-359,critical_reused_exact,P1,clara,retry-v21,retry-v21,assets/audio/voice/clara/retry-v21.mp3,1347,Let's try that again.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-360,critical_reused_exact,P1,marcus,retry-v21,retry-v21,assets/audio/voice/marcus/retry-v21.mp3,1254,Let's try that again.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-361,critical_reused_exact,P1,clara,times-up-v21,times-up-v21,assets/audio/voice/clara/times-up-v21.mp3,836,Time.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-362,critical_reused_exact,P1,marcus,times-up-v21,times-up-v21,assets/audio/voice/marcus/times-up-v21.mp3,743,Time.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-363,critical_reused_exact,P1,clara,countdown-three,countdown-three,assets/audio/voice/clara/countdown-three.mp3,789,Three.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-364,critical_reused_exact,P1,marcus,countdown-three,countdown-three,assets/audio/voice/marcus/countdown-three.mp3,789,Three.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-365,critical_reused_exact,P1,clara,countdown-two,countdown-two,assets/audio/voice/clara/countdown-two.mp3,743,Two.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-366,critical_reused_exact,P1,marcus,countdown-two,countdown-two,assets/audio/voice/marcus/countdown-two.mp3,743,Two.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-367,critical_reused_exact,P1,clara,countdown-one,countdown-one,assets/audio/voice/clara/countdown-one.mp3,604,One.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-368,critical_reused_exact,P1,marcus,countdown-one,countdown-one,assets/audio/voice/marcus/countdown-one.mp3,604,One.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-369,critical_reused_exact,P1,clara,go,go,assets/audio/voice/clara/go.mp3,789,Go!,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-370,critical_reused_exact,P1,marcus,go,go,assets/audio/voice/marcus/go.mp3,557,Go!,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-371,critical_reused_exact,P1,clara,item-complete-v21,item-complete-v21,assets/audio/voice/clara/item-complete-v21.mp3,1022,Complete.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-372,critical_reused_exact,P1,marcus,item-complete-v21,item-complete-v21,assets/audio/voice/marcus/item-complete-v21.mp3,929,Complete.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-373,critical_reused_exact,P1,clara,checkup-balance-intro-v21,checkup-balance-intro-v21,assets/audio/voice/clara/checkup-balance-intro-v21.mp3,4690,Balance check. Keep support within easy reach. I will guide each stance.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
listen-374,critical_reused_exact,P1,marcus,checkup-balance-intro-v21,checkup-balance-intro-v21,assets/audio/voice/marcus/checkup-balance-intro-v21.mp3,5016,Balance check. Keep support within easy reach. I will guide each stance.,reuse_exact_existing_pair,pending_founder_listening,Critical reused exact pair included for listening context. Not approved by this task.
